"ID"	"Estado"	"Periodo"	"Año"	"Género"	 "Edad" 	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
55380	fugado	2020-2	2020	M	 40 	1744977	Cali	Traslado de AFP	Porvenir	4	SI
55381	fugado	2020-3	2020	F	 25 	1547684	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55382	fugado	2020-4	2020	F	 40 	1572428	Bogotá	Traslado de AFP	Porvenir	2	SI
55383	fugado	2020-5	2020	F	 34 	1525926	Bogotá	Traslado de AFP	Porvenir	3	SI
55384	fugado	2020-6	2020	F	 35 	1513574	Bogotá	Traslado de AFP	Porvenir	1	SI
55385	fugado	2020-7	2020	F	 25 	947829	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55386	fugado	2020-8	2020	F	 40 	1439266	Bogotá	Traslado de AFP	Porvenir	2	SI
55387	fugado	2020-9	2020	M	 34 	6892519	Bogotá	Traslado de AFP	Skandia	3	SI
55388	fugado	2020-10	2020	M	 25 	1383452	Bucaramanga	Vinculación Inicial	Primer Trabajo	3	SI
55389	fugado	2020-11	2020	F	 25 	1385872	Barranquilla	Vinculación Inicial	Primer Trabajo	3	SI
55390	fugado	2020-12	2020	F	 33 	2821252	Bogotá	Traslado de AFP	Protección	2	SI
55391	fugado	2020-1	2020	F	 40 	1724065	Bogotá	Traslado de AFP	Porvenir	1	SI
55392	fugado	2020-2	2020	F	 25 	1426558	Medellín	Vinculación Inicial	Primer Trabajo	4	SI
55393	fugado	2020-3	2020	F	 36 	5191877	Cali	Traslado de AFP	Skandia	2	SI
55394	fugado	2020-4	2020	F	 37 	1224000	Bogotá	Traslado de AFP	Porvenir	3	SI
55395	fugado	2020-5	2020	F	 27 	1540493	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55396	fugado	2020-6	2020	F	 30 	1539945	Cali	Vinculación Inicial	Primer Trabajo	1	SI
55397	fugado	2020-7	2020	F	 39 	1219894	Bogotá	Traslado de AFP	Porvenir	1	SI
55398	fugado	2020-8	2020	F	 37 	1349056	Cali	Traslado de AFP	Porvenir	1	SI
55399	fugado	2020-9	2020	F	 34 	1431366	Bogotá	Traslado de AFP	Porvenir	3	No
55400	fugado	2020-10	2020	F	 39 	1301275	Bogotá	Traslado de AFP	Porvenir	1	SI
55401	fugado	2020-11	2020	F	 35 	1805680	Bogotá	Traslado de AFP	Porvenir	1	SI
55402	fugado	2020-12	2020	F	 35 	1301543	Bogotá	Traslado de AFP	Porvenir	2	SI
55403	fugado	2020-1	2020	F	 32 	1132403	Bogotá	Traslado de AFP	Porvenir	1	SI
55404	fugado	2020-2	2020	F	 38 	3969313	Bogotá	Traslado de AFP	Protección	1	SI
55405	fugado	2020-3	2020	F	 30 	1154913	Cali	Traslado de AFP	Porvenir	1	SI
55406	fugado	2020-4	2020	F	 35 	1634246	Bogotá	Traslado de AFP	Porvenir	1	SI
55407	fugado	2020-5	2020	F	 32 	3078760	Bogotá	Traslado de AFP	Protección	1	SI
55408	fugado	2020-6	2020	M	 40 	1278895	Bogotá	Traslado de AFP	Porvenir	1	SI
55409	fugado	2020-7	2020	F	 33 	1330218	Bogotá	Traslado de AFP	Porvenir	4	No
55410	fugado	2020-8	2020	F	 39 	1406892	Bogotá	Traslado de AFP	Porvenir	2	SI
55411	fugado	2020-9	2020	F	 40 	1550796	Bogotá	Traslado de AFP	Porvenir	1	SI
55412	fugado	2020-10	2020	F	 38 	1313707	Bogotá	Traslado de AFP	Porvenir	4	SI
55413	fugado	2020-11	2020	F	 30 	1879711	Cali	Traslado de AFP	Porvenir	1	SI
55414	fugado	2020-12	2020	F	 33 	1704159	Bucaramanga	Traslado de AFP	Porvenir	3	SI
55415	fugado	2020-1	2020	F	 40 	1340538	Bogotá	Traslado de AFP	Porvenir	2	SI
55416	fugado	2020-2	2020	F	 30 	3306584	Medellín	Traslado de AFP	Protección	1	SI
55417	fugado	2020-3	2020	F	 36 	1531134	Bogotá	Traslado de AFP	Porvenir	4	SI
55418	fugado	2020-4	2020	F	 40 	1407893	Bogotá	Traslado de AFP	Porvenir	1	SI
55419	fugado	2020-5	2020	F	 35 	1393635	Bogotá	Traslado de AFP	Porvenir	4	SI
55420	fugado	2020-6	2020	F	 31 	1499592	Barranquilla	Traslado de AFP	Porvenir	1	SI
55421	fugado	2020-7	2020	F	 35 	1874202	Bogotá	Traslado de AFP	Porvenir	2	SI
55422	fugado	2020-8	2020	F	 39 	1600459	Cali	Traslado de AFP	Porvenir	1	SI
55423	fugado	2020-9	2020	F	 30 	1601547	Bogotá	Traslado de AFP	Porvenir	4	SI
55424	fugado	2020-10	2020	F	 32 	1803255	Bogotá	Traslado de AFP	Porvenir	2	SI
55425	fugado	2020-11	2020	F	 38 	1485628	Bogotá	Traslado de AFP	Porvenir	3	SI
55426	fugado	2020-12	2020	M	 30 	1447655	Bogotá	Traslado de AFP	Porvenir	2	SI
55427	fugado	2020-1	2020	F	 30 	1326570	Medellín	Traslado de AFP	Porvenir	3	SI
55428	fugado	2020-2	2020	F	 25 	1732119	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55429	fugado	2020-3	2020	M	 30 	3639393	Cartagena	Traslado de AFP	Protección	2	SI
55430	fugado	2020-4	2020	M	 27 	1413317	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55431	fugado	2020-5	2020	F	 40 	1372333	Cali	Traslado de AFP	Porvenir	3	SI
55432	fugado	2020-6	2020	M	 37 	1438538	Bogotá	Traslado de AFP	Porvenir	3	No
55433	fugado	2020-7	2020	F	 35 	3459576	Bogotá	Traslado de AFP	Protección	3	SI
55434	fugado	2020-8	2020	F	 31 	1374491	Bogotá	Traslado de AFP	Porvenir	4	SI
55435	fugado	2020-9	2020	F	 30 	1661594	Bogotá	Traslado de AFP	Porvenir	2	SI
55436	fugado	2020-10	2020	F	 25 	1381685	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55437	fugado	2020-11	2020	F	 31 	1621536	Bucaramanga	Traslado de AFP	Porvenir	4	SI
55438	fugado	2020-12	2020	M	 36 	1852215	Cali	Traslado de AFP	Porvenir	2	No
55439	fugado	2020-1	2020	M	 32 	5317690	Medellín	Traslado de AFP	Skandia	1	SI
55440	fugado	2020-2	2020	F	 40 	1109667	Medellín	Traslado de AFP	Porvenir	3	SI
55441	fugado	2020-3	2020	F	 25 	1767261	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55442	fugado	2020-4	2020	F	 31 	1600023	Barranquilla	Traslado de AFP	Porvenir	3	SI
55443	fugado	2020-5	2020	F	 40 	6026399	Bogotá	Traslado de AFP	Skandia	3	SI
55444	fugado	2020-6	2020	M	 27 	1332516	Medellín	Vinculación Inicial	Primer Trabajo	1	SI
55445	fugado	2020-7	2020	M	 27 	1256620	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55446	fugado	2020-8	2020	F	 25 	1514280	Cartagena	Vinculación Inicial	Primer Trabajo	1	SI
55447	fugado	2020-9	2020	F	 27 	1487042	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55448	fugado	2020-10	2020	F	 35 	1360747	Cartagena	Traslado de AFP	Porvenir	2	SI
55449	fugado	2020-11	2020	F	 37 	1340746	Bogotá	Traslado de AFP	Porvenir	4	SI
55450	fugado	2020-12	2020	F	 38 	4124946	Bogotá	Traslado de AFP	Protección	1	SI
55451	fugado	2020-1	2020	F	 26 	1139588	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55452	fugado	2020-2	2020	F	 30 	1405969	Bogotá	Traslado de AFP	Porvenir	1	SI
55453	fugado	2020-3	2020	M	 31 	1328488	Medellín	Traslado de AFP	Porvenir	4	SI
55454	fugado	2020-4	2020	F	 33 	1171640	Bogotá	Traslado de AFP	Porvenir	2	SI
55455	fugado	2020-5	2020	F	 26 	1401766	Cali	Vinculación Inicial	Primer Trabajo	4	No
55456	fugado	2020-6	2020	F	 26 	1061106	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55457	fugado	2020-7	2020	F	 33 	1434570	Bogotá	Traslado de AFP	Porvenir	2	SI
55458	fugado	2020-8	2020	F	 32 	1519406	Medellín	Traslado de AFP	Porvenir	4	SI
55459	fugado	2020-9	2020	M	 28 	1773266	Medellín	Vinculación Inicial	Primer Trabajo	4	SI
55460	fugado	2020-10	2020	F	 36 	1858243	Bogotá	Traslado de AFP	Porvenir	2	SI
55461	fugado	2020-11	2020	F	 30 	1644062	Bogotá	Traslado de AFP	Porvenir	4	SI
55462	fugado	2020-12	2020	F	 38 	1642658	Bogotá	Traslado de AFP	Porvenir	4	SI
55463	fugado	2020-1	2020	F	 34 	1255437	Cartagena	Traslado de AFP	Porvenir	4	SI
55464	fugado	2020-2	2020	M	 40 	1607808	Medellín	Traslado de AFP	Porvenir	3	SI
55465	fugado	2020-3	2020	F	 40 	4402555	Bogotá	Traslado de AFP	Protección	3	SI
55466	fugado	2020-4	2020	F	 37 	6505142	Bogotá	Traslado de AFP	Skandia	2	SI
55467	fugado	2020-5	2020	F	 25 	1191424	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55468	fugado	2020-6	2020	F	 31 	1677519	Bogotá	Traslado de AFP	Porvenir	2	SI
55469	fugado	2020-7	2020	F	 30 	1357942	Cartagena	Vinculación Inicial	Primer Trabajo	1	SI
55470	fugado	2020-8	2020	F	 29 	1592238	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55471	fugado	2020-9	2020	F	 35 	1458328	Bogotá	Traslado de AFP	Porvenir	4	No
55472	fugado	2020-10	2020	F	 38 	1472651	Bogotá	Traslado de AFP	Porvenir	2	SI
55473	fugado	2020-11	2020	F	 36 	1401814	Medellín	Traslado de AFP	Porvenir	1	SI
55474	fugado	2020-12	2020	F	 30 	1470843	Barranquilla	Traslado de AFP	Porvenir	4	No
55475	fugado	2020-1	2020	F	 37 	5881845	Cartagena	Traslado de AFP	Skandia	1	SI
55476	fugado	2020-2	2020	M	 40 	6515636	Bogotá	Traslado de AFP	Skandia	3	SI
55477	fugado	2020-3	2020	M	 30 	1484852	Bogotá	Traslado de AFP	Porvenir	3	SI
55478	fugado	2020-4	2020	F	 38 	1561621	Bogotá	Traslado de AFP	Porvenir	3	SI
55479	fugado	2020-5	2020	F	 33 	4273418	Bogotá	Traslado de AFP	Protección	2	SI
55480	fugado	2020-6	2020	F	 29 	1598821	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55481	fugado	2020-7	2020	F	 27 	1249684	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55482	fugado	2020-8	2020	F	 30 	6169201	Cartagena	Traslado de AFP	Skandia	3	No
55483	fugado	2020-9	2020	F	 35 	6375947	Bucaramanga	Traslado de AFP	Skandia	4	SI
55484	fugado	2020-10	2020	F	 40 	5701264	Medellín	Traslado de AFP	Skandia	2	SI
55485	fugado	2020-11	2020	M	 31 	1517584	Bogotá	Traslado de AFP	Porvenir	2	SI
55486	fugado	2020-12	2020	F	 40 	5285253	Bogotá	Traslado de AFP	Skandia	1	SI
55487	fugado	2020-1	2020	M	 40 	4238730	Bogotá	Traslado de AFP	Protección	4	SI
55488	fugado	2020-2	2020	F	 30 	1379541	Medellín	Vinculación Inicial	Primer Trabajo	2	No
55489	fugado	2020-3	2020	F	 35 	1533785	Cartagena	Traslado de AFP	Porvenir	4	SI
55490	fugado	2020-4	2020	F	 32 	1489187	Bucaramanga	Traslado de AFP	Porvenir	2	SI
55491	fugado	2020-5	2020	F	 36 	1875567	Bogotá	Traslado de AFP	Porvenir	1	SI
55492	fugado	2020-6	2020	F	 34 	1619652	Medellín	Traslado de AFP	Porvenir	1	SI
55493	fugado	2020-7	2020	F	 26 	1338919	Cali	Vinculación Inicial	Primer Trabajo	1	SI
55494	fugado	2020-8	2020	M	 40 	1534373	Bogotá	Traslado de AFP	Porvenir	2	SI
55495	fugado	2020-9	2020	F	 25 	1444184	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
55496	fugado	2020-10	2020	F	 35 	1359166	Cali	Traslado de AFP	Porvenir	1	SI
55497	fugado	2020-11	2020	M	 30 	1195332	Medellín	Traslado de AFP	Porvenir	2	SI
55498	fugado	2020-12	2020	F	 36 	1471990	Bogotá	Traslado de AFP	Porvenir	2	SI
55499	fugado	2020-1	2020	F	 32 	5590218	Bogotá	Traslado de AFP	Skandia	2	SI
55500	fugado	2020-2	2020	M	 39 	1314456	Cali	Traslado de AFP	Porvenir	4	SI
55501	fugado	2020-3	2020	M	 30 	1700572	Bucaramanga	Traslado de AFP	Porvenir	1	SI
55502	fugado	2020-4	2020	F	 26 	1594392	Medellín	Vinculación Inicial	Primer Trabajo	2	SI
55503	fugado	2020-5	2020	F	 30 	1389057	Cali	Traslado de AFP	Porvenir	2	SI
55504	fugado	2020-6	2020	F	 40 	1331779	Cartagena	Traslado de AFP	Porvenir	2	SI
55505	fugado	2020-7	2020	F	 36 	6421111	Cali	Traslado de AFP	Skandia	2	SI
55506	fugado	2020-8	2020	M	 33 	1432089	Bogotá	Traslado de AFP	Porvenir	4	SI
55507	fugado	2020-9	2020	F	 26 	1465480	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55508	fugado	2020-10	2020	M	 40 	1310664	Cartagena	Traslado de AFP	Porvenir	1	SI
55509	fugado	2020-11	2020	M	 30 	1557957	Bucaramanga	Traslado de AFP	Porvenir	1	SI
55510	fugado	2020-12	2020	F	 30 	1175784	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55511	fugado	2020-1	2020	F	 30 	1738891	Bogotá	Traslado de AFP	Porvenir	1	SI
55512	fugado	2020-2	2020	F	 35 	3099663	Bogotá	Traslado de AFP	Protección	2	SI
55513	fugado	2020-3	2020	F	 31 	1205721	Bogotá	Traslado de AFP	Porvenir	3	SI
55514	fugado	2020-4	2020	F	 40 	1531092	Bogotá	Traslado de AFP	Porvenir	1	SI
55515	fugado	2020-5	2020	M	 34 	1643671	Barranquilla	Traslado de AFP	Porvenir	3	SI
55516	fugado	2020-6	2020	M	 26 	1543167	Cali	Vinculación Inicial	Primer Trabajo	2	SI
55517	fugado	2020-7	2020	F	 39 	3490508	Medellín	Traslado de AFP	Protección	4	No
55518	fugado	2020-8	2020	F	 31 	4875342	Medellín	Traslado de AFP	Protección	1	SI
55519	fugado	2020-9	2020	F	 31 	1612882	Cartagena	Traslado de AFP	Porvenir	2	SI
55520	fugado	2020-10	2020	F	 31 	1473863	Bogotá	Traslado de AFP	Porvenir	4	SI
55521	fugado	2020-11	2020	F	 31 	1500719	Bogotá	Traslado de AFP	Porvenir	2	SI
55522	fugado	2020-12	2020	F	 36 	1560353	Bogotá	Traslado de AFP	Porvenir	3	SI
55523	fugado	2020-1	2020	F	 27 	1163565	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55524	fugado	2020-2	2020	F	 34 	1728226	Bogotá	Traslado de AFP	Porvenir	4	SI
55525	fugado	2020-3	2020	F	 40 	1755487	Medellín	Traslado de AFP	Porvenir	2	SI
55526	fugado	2020-4	2020	M	 39 	3640997	Cali	Traslado de AFP	Protección	2	SI
55527	fugado	2020-5	2020	F	 33 	1259654	Bogotá	Traslado de AFP	Porvenir	1	SI
55528	fugado	2020-6	2020	F	 28 	1569602	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55529	fugado	2020-7	2020	F	 33 	6871832	Bucaramanga	Traslado de AFP	Skandia	1	SI
55530	fugado	2020-8	2020	F	 28 	1700628	Barranquilla	Vinculación Inicial	Primer Trabajo	3	SI
55531	fugado	2020-9	2020	F	 40 	1442311	Medellín	Traslado de AFP	Porvenir	3	SI
55532	fugado	2020-10	2020	F	 30 	1325055	Bogotá	Traslado de AFP	Porvenir	1	SI
55533	fugado	2020-11	2020	F	 30 	1898918	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55534	fugado	2020-12	2020	F	 40 	3397828	Bogotá	Traslado de AFP	Protección	3	SI
55535	fugado	2020-1	2020	F	 27 	1524042	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55536	fugado	2020-2	2020	F	 29 	1579859	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55537	fugado	2020-3	2020	F	 26 	1536104	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55538	fugado	2020-4	2020	F	 34 	1700417	Bogotá	Traslado de AFP	Porvenir	3	SI
55539	fugado	2020-5	2020	M	 40 	1278038	Medellín	Traslado de AFP	Porvenir	4	SI
55540	fugado	2020-6	2020	F	 30 	1592894	Bogotá	Traslado de AFP	Porvenir	1	No
55541	fugado	2020-7	2020	F	 38 	1540587	Bogotá	Traslado de AFP	Porvenir	1	SI
55542	fugado	2020-8	2020	F	 40 	1286918	Bogotá	Traslado de AFP	Porvenir	3	No
55543	fugado	2020-9	2020	F	 33 	4676890	Bogotá	Traslado de AFP	Skandia	1	SI
55544	fugado	2020-10	2020	F	 38 	3999564	Bogotá	Traslado de AFP	Protección	1	No
55545	fugado	2020-11	2020	F	 40 	4283307	Bogotá	Traslado de AFP	Protección	4	SI
55546	fugado	2020-12	2020	F	 33 	1365712	Cartagena	Traslado de AFP	Porvenir	3	SI
55547	fugado	2020-1	2020	F	 30 	1358812	Medellín	Traslado de AFP	Porvenir	3	SI
55548	fugado	2020-2	2020	F	 30 	4559640	Bucaramanga	Traslado de AFP	Protección	4	SI
55549	fugado	2020-3	2020	F	 29 	1819881	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55550	fugado	2020-4	2020	F	 33 	1499131	Medellín	Traslado de AFP	Porvenir	3	SI
55551	fugado	2020-5	2020	F	 25 	1404807	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55552	fugado	2020-6	2020	F	 40 	1711831	Cali	Traslado de AFP	Porvenir	1	SI
55553	fugado	2020-7	2020	F	 30 	1244684	Bogotá	Traslado de AFP	Porvenir	4	SI
55554	fugado	2020-8	2020	F	 35 	3144389	Bogotá	Traslado de AFP	Protección	3	SI
55555	fugado	2020-9	2020	F	 26 	1463899	Cartagena	Vinculación Inicial	Primer Trabajo	2	SI
55556	fugado	2020-10	2020	F	 35 	1419781	Bogotá	Traslado de AFP	Porvenir	3	SI
55557	fugado	2020-11	2020	F	 34 	1690085	Medellín	Traslado de AFP	Porvenir	1	SI
55558	fugado	2020-12	2020	F	 30 	1542477	Cali	Traslado de AFP	Porvenir	3	SI
55559	fugado	2020-1	2020	M	 40 	3038047	Bogotá	Traslado de AFP	Protección	4	SI
55560	fugado	2020-2	2020	F	 39 	1451624	Bogotá	Traslado de AFP	Porvenir	1	SI
55561	fugado	2020-3	2020	F	 35 	1504348	Medellín	Traslado de AFP	Porvenir	1	SI
55562	fugado	2020-4	2020	F	 30 	1251472	Bogotá	Traslado de AFP	Porvenir	1	SI
55563	fugado	2020-5	2020	F	 35 	1563912	Bogotá	Traslado de AFP	Porvenir	1	SI
55564	fugado	2020-6	2020	F	 30 	1619544	Cali	Traslado de AFP	Porvenir	3	SI
55565	fugado	2020-7	2020	M	 30 	1598361	Medellín	Traslado de AFP	Porvenir	2	SI
55566	fugado	2020-8	2020	F	 27 	1276126	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55567	fugado	2020-9	2020	M	 27 	1408381	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55568	fugado	2020-10	2020	M	 30 	1507218	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55569	fugado	2020-11	2020	F	 28 	1946764	Cali	Vinculación Inicial	Primer Trabajo	1	SI
55570	fugado	2020-12	2020	F	 35 	3970652	Bogotá	Traslado de AFP	Protección	2	SI
55571	fugado	2020-1	2020	M	 35 	1518444	Cali	Traslado de AFP	Porvenir	4	No
55572	fugado	2020-2	2020	F	 28 	1709691	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
55573	fugado	2020-3	2020	F	 38 	1784044	Bogotá	Traslado de AFP	Porvenir	4	SI
55574	fugado	2020-4	2020	M	 30 	1381970	Cali	Traslado de AFP	Porvenir	1	SI
55575	fugado	2020-5	2020	F	 33 	1196862	Cali	Traslado de AFP	Porvenir	2	SI
55576	fugado	2020-6	2020	F	 25 	1146107	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55577	fugado	2020-7	2020	F	 30 	1786813	Bogotá	Traslado de AFP	Porvenir	1	SI
55578	fugado	2020-8	2020	F	 30 	3657778	Bogotá	Traslado de AFP	Protección	2	No
55579	fugado	2020-9	2020	F	 34 	1354809	Bogotá	Traslado de AFP	Porvenir	4	No
55580	fugado	2020-10	2020	F	 40 	1829541	Bogotá	Traslado de AFP	Porvenir	2	SI
55581	fugado	2020-11	2020	F	 27 	1376667	Cali	Vinculación Inicial	Primer Trabajo	1	SI
55582	fugado	2020-12	2020	F	 40 	1457303	Bogotá	Traslado de AFP	Porvenir	1	SI
55583	fugado	2020-1	2020	F	 30 	6378698	Barranquilla	Traslado de AFP	Skandia	3	SI
55584	fugado	2020-2	2020	F	 32 	1655413	Medellín	Traslado de AFP	Porvenir	2	SI
55585	fugado	2020-3	2020	F	 30 	1757638	Cali	Traslado de AFP	Porvenir	3	SI
55586	fugado	2020-4	2020	F	 35 	1778698	Cali	Traslado de AFP	Porvenir	2	SI
55587	fugado	2020-5	2020	F	 35 	1793545	Bucaramanga	Traslado de AFP	Porvenir	2	SI
55588	fugado	2020-6	2020	F	 30 	1596423	Cali	Traslado de AFP	Porvenir	2	SI
55589	fugado	2020-7	2020	M	 25 	1362112	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55590	fugado	2020-8	2020	M	 36 	1445673	Bogotá	Traslado de AFP	Porvenir	4	SI
55591	fugado	2020-9	2020	F	 30 	1590421	Bogotá	Traslado de AFP	Porvenir	2	SI
55592	fugado	2020-10	2020	F	 37 	1684378	Bogotá	Traslado de AFP	Porvenir	4	SI
55593	fugado	2020-11	2020	F	 40 	1588488	Barranquilla	Traslado de AFP	Porvenir	4	SI
55594	fugado	2020-12	2020	M	 40 	1614895	Bogotá	Traslado de AFP	Porvenir	3	SI
55595	fugado	2020-1	2020	F	 34 	1528080	Cali	Traslado de AFP	Porvenir	4	SI
55596	fugado	2020-2	2020	F	 40 	1836665	Bogotá	Traslado de AFP	Porvenir	1	SI
55597	fugado	2020-3	2020	F	 30 	1382986	Cali	Traslado de AFP	Porvenir	4	SI
55598	fugado	2020-4	2020	M	 40 	1866984	Bogotá	Traslado de AFP	Porvenir	1	No
55599	fugado	2020-5	2020	F	 40 	1922892	Cali	Traslado de AFP	Porvenir	4	SI
55600	fugado	2020-6	2020	F	 30 	1608480	Bogotá	Traslado de AFP	Porvenir	3	SI
55601	fugado	2020-7	2020	F	 27 	1270640	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
55602	fugado	2020-8	2020	F	 27 	1533441	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
55603	fugado	2020-9	2020	F	 28 	1492192	Bucaramanga	Vinculación Inicial	Primer Trabajo	4	SI
55604	fugado	2020-10	2020	M	 40 	929897	Medellín	Traslado de AFP	Porvenir	2	SI
55605	fugado	2020-11	2020	F	 33 	1434584	Bogotá	Traslado de AFP	Porvenir	2	SI
55606	fugado	2020-12	2020	F	 34 	1770648	Cali	Traslado de AFP	Porvenir	2	SI
55607	fugado	2020-1	2020	F	 38 	1327041	Bogotá	Traslado de AFP	Porvenir	4	SI
55608	fugado	2020-2	2020	M	 39 	1393696	Bogotá	Traslado de AFP	Porvenir	3	SI
55609	fugado	2020-3	2020	M	 40 	1417365	Barranquilla	Traslado de AFP	Porvenir	4	SI
55610	fugado	2020-4	2020	F	 25 	1486350	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55611	fugado	2020-5	2020	F	 30 	1538573	Bogotá	Traslado de AFP	Porvenir	1	SI
55612	fugado	2020-6	2020	F	 30 	1418104	Bogotá	Traslado de AFP	Porvenir	2	SI
55613	fugado	2020-7	2020	F	 33 	1355622	Medellín	Traslado de AFP	Porvenir	4	SI
55614	fugado	2020-8	2020	F	 30 	4611803	Medellín	Traslado de AFP	Skandia	1	SI
55615	fugado	2020-9	2020	F	 30 	1554970	Cali	Traslado de AFP	Porvenir	1	No
55616	fugado	2020-10	2020	F	 30 	1286292	Bogotá	Traslado de AFP	Porvenir	3	SI
55617	fugado	2020-11	2020	F	 30 	1694445	Bucaramanga	Traslado de AFP	Porvenir	3	SI
55618	fugado	2020-12	2020	F	 29 	1455548	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55619	fugado	2020-1	2020	F	 31 	1507399	Cali	Traslado de AFP	Porvenir	1	SI
55620	fugado	2020-2	2020	M	 40 	7111402	Bogotá	Traslado de AFP	Skandia	3	SI
55621	fugado	2020-3	2020	F	 40 	1521411	Cali	Traslado de AFP	Porvenir	3	SI
55622	fugado	2020-4	2020	F	 28 	1831732	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55623	fugado	2020-5	2020	F	 38 	1354286	Barranquilla	Traslado de AFP	Porvenir	4	SI
55624	fugado	2020-6	2020	F	 38 	1624950	Medellín	Traslado de AFP	Porvenir	2	No
55625	fugado	2020-7	2020	F	 32 	6763636	Bogotá	Traslado de AFP	Skandia	1	No
55626	fugado	2020-8	2020	F	 32 	1619522	Bogotá	Traslado de AFP	Porvenir	1	SI
55627	fugado	2020-9	2020	F	 35 	1259994	Bogotá	Traslado de AFP	Porvenir	2	No
55628	fugado	2020-10	2020	F	 40 	1429327	Medellín	Traslado de AFP	Porvenir	3	SI
55629	fugado	2020-11	2020	F	 40 	3733519	Medellín	Traslado de AFP	Protección	4	SI
55630	fugado	2020-12	2020	M	 35 	3900845	Cali	Traslado de AFP	Protección	1	SI
55631	fugado	2020-1	2020	M	 40 	1576154	Cali	Traslado de AFP	Porvenir	1	SI
55632	fugado	2020-2	2020	F	 39 	5819012	Cartagena	Traslado de AFP	Skandia	4	SI
55633	fugado	2020-3	2020	M	 32 	1468989	Cali	Traslado de AFP	Porvenir	3	SI
55634	fugado	2020-4	2020	F	 28 	1476073	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
55635	fugado	2020-5	2020	F	 29 	1819860	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
55636	fugado	2020-6	2020	F	 31 	3208446	Bucaramanga	Traslado de AFP	Protección	3	SI
55637	fugado	2020-7	2020	F	 36 	2909191	Bogotá	Traslado de AFP	Protección	1	SI
55638	fugado	2020-8	2020	M	 30 	1176448	Medellín	Traslado de AFP	Porvenir	4	SI
55639	fugado	2020-9	2020	M	 39 	5137083	Bogotá	Traslado de AFP	Skandia	1	SI
55640	fugado	2020-10	2020	F	 30 	4008867	Bogotá	Traslado de AFP	Protección	2	SI
55641	fugado	2020-11	2020	F	 40 	5567839	Bogotá	Traslado de AFP	Skandia	1	SI
55642	fugado	2020-12	2020	F	 25 	1709182	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
55643	fugado	2020-1	2020	F	 30 	1971962	Barranquilla	Vinculación Inicial	Primer Trabajo	2	SI
55644	fugado	2020-2	2020	F	 30 	1555643	Cali	Traslado de AFP	Porvenir	2	SI
55645	fugado	2020-3	2020	F	 38 	1725104	Bogotá	Traslado de AFP	Porvenir	1	SI
55646	fugado	2020-4	2020	F	 37 	3569134	Cartagena	Traslado de AFP	Protección	2	SI
55647	fugado	2020-5	2020	F	 37 	1278216	Bogotá	Traslado de AFP	Porvenir	3	SI
55648	fugado	2020-6	2020	M	 33 	1241774	Medellín	Traslado de AFP	Porvenir	3	SI
55649	fugado	2020-7	2020	M	 38 	1461999	Barranquilla	Traslado de AFP	Porvenir	1	SI
55650	fugado	2020-8	2020	F	 34 	1643860	Bogotá	Traslado de AFP	Porvenir	3	SI
