"ID"	"Estado"	"Periodo"	"año"	"Género"	"Edad"	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
7680	Activo	2020-5	2020	M	 30 	3279283	Cartagena	Traslado de AFP	Protección	7	No
7681	Activo	2020-6	2020	M	 31 	3734143	Bogotá	Traslado de AFP	Protección	3	No
7682	Activo	2020-7	2020	F	 41 	4178327	Bogotá	Traslado de AFP	Protección	10	No
7683	Activo	2020-8	2020	M	 32 	3080313	Bogotá	Traslado de AFP	Protección	6	No
7684	Activo	2020-9	2020	F	 39 	1204112	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7685	Activo	2020-10	2020	F	 66 	2214117	Bogotá	Traslado de AFP	Protección	10	No
7686	Activo	2020-11	2020	M	 57 	7124495	Bogotá	Traslado de AFP	Skandia	8	No
7687	Activo	2020-12	2020	M	 24 	2490068	Cali	Traslado de AFP	Porvenir	8	No
7688	Activo	2020-1	2020	M	 22 	1354067	Cali	Traslado de AFP	Porvenir	8	No
7689	Activo	2020-2	2020	M	 37 	2579759	Bogotá	Traslado de AFP	Porvenir	10	No
7690	Activo	2020-3	2020	M	 52 	2527728	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7691	Activo	2020-4	2020	M	 18 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	5	No
7692	Activo	2020-5	2020	M	 66 	2888808	Bogotá	Traslado de AFP	Protección	10	No
7693	Activo	2020-6	2020	F	 21 	3731995	Cali	Traslado de AFP	Skandia	10	No
7694	Activo	2020-7	2020	M	 62 	4494445	Bogotá	Traslado de AFP	Protección	3	No
7695	Activo	2020-8	2020	M	 37 	2630733	Bogotá	Vinculación Inicial	Primer Trabajo	2	No
7696	Activo	2020-9	2020	F	 38 	1800456	Cali	Traslado de AFP	Protección	10	No
7697	Activo	2020-10	2020	M	 46 	2306670	Bogotá	Traslado de AFP	Porvenir	9	No
7698	Activo	2020-11	2020	F	 66 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7699	Activo	2020-12	2020	M	 43 	1280477	Bucaramenga	Traslado de AFP	Porvenir	6	No
7700	Activo	2020-1	2020	M	 47 	3149406	Bogotá	Traslado de AFP	Porvenir	8	No
7701	Activo	2020-2	2020	F	 52 	1656957	Medellín	Vinculación Inicial	Primer Trabajo	10	No
7702	Activo	2020-3	2020	M	 32 	3878747	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7703	Activo	2020-4	2020	F	 18 	3198390	Bogotá	Traslado de AFP	Porvenir	9	No
7704	Activo	2020-5	2020	F	 66 	1471812	Bogotá	Traslado de AFP	Porvenir	10	No
7705	Activo	2020-6	2020	M	 30 	1471812	Bogotá	Traslado de AFP	Porvenir	10	No
7706	Activo	2020-7	2020	M	 66 	1971262	Bucaramenga	Traslado de AFP	Porvenir	8	No
7707	Activo	2020-8	2020	M	 66 	5151231	Barranquilla	Traslado de AFP	Skandia	8	No
7708	Activo	2020-9	2020	F	 27 	3622633	Medellín	Traslado de AFP	Skandia	10	No
7709	Activo	2020-10	2020	M	 22 	1966402	Medellín	Traslado de AFP	Protección	9	No
7710	Activo	2020-11	2020	F	 66 	3730100	Cali	Traslado de AFP	Porvenir	5	No
7711	Activo	2020-12	2020	M	 28 	3776397	Bogotá	Traslado de AFP	Protección	9	No
7712	Activo	2020-1	2020	M	 18 	1506655	Bucaramenga	Traslado de AFP	Porvenir	7	Si
7713	Activo	2020-2	2020	M	 32 	3640669	Bogotá	Traslado de AFP	Porvenir	10	No
7714	Activo	2020-3	2020	F	 48 	1482056	Bogotá	Traslado de AFP	Porvenir	10	No
7715	Activo	2020-4	2020	M	 28 	1471812	Bogotá	Traslado de AFP	Porvenir	10	No
7716	Activo	2020-5	2020	F	 50 	902711	Cali	Vinculación Inicial	Primer Trabajo	10	No
7717	Activo	2020-6	2020	M	 48 	2648938	Bogotá	Traslado de AFP	Protección	7	No
7718	Activo	2020-7	2020	F	 18 	3386779	Bogotá	Traslado de AFP	Protección	4	No
7719	Activo	2020-8	2020	F	 44 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	2	No
7720	Activo	2020-9	2020	M	 37 	2930014	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7721	Activo	2020-10	2020	M	 35 	3028562	Bogotá	Traslado de AFP	Skandia	4	No
7722	Activo	2020-11	2020	M	 66 	1324631	Barranquilla	Traslado de AFP	Protección	5	No
7723	Activo	2020-12	2020	M	 52 	1913289	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7724	Activo	2020-1	2020	F	 49 	3793254	Bogotá	Traslado de AFP	Porvenir	10	No
7725	Activo	2020-2	2020	M	 41 	1398222	Medellín	Traslado de AFP	Porvenir	5	No
7726	Activo	2020-3	2020	F	 56 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
7727	Activo	2020-4	2020	F	 55 	3395564	Bogotá	Traslado de AFP	Skandia	10	No
7728	Activo	2020-5	2020	M	 65 	3591961	Bogotá	Traslado de AFP	Protección	5	Si
7729	Activo	2020-6	2020	F	 20 	2118689	Barranquilla	Traslado de AFP	Skandia	9	No
7730	Activo	2020-7	2020	F	 37 	2931127	Cali	Traslado de AFP	Protección	6	No
7731	Activo	2020-8	2020	F	 29 	3631021	Medellín	Traslado de AFP	Protección	5	No
7732	Activo	2020-9	2020	F	 18 	1622355	Barranquilla	Traslado de AFP	Porvenir	1	No
7733	Activo	2020-10	2020	F	 26 	3374332	Bogotá	Traslado de AFP	Porvenir	10	No
7734	Activo	2020-11	2020	M	 18 	2323964	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
7735	Activo	2020-12	2020	M	 18 	1771583	Bogotá	Traslado de AFP	Porvenir	10	No
7736	Activo	2020-1	2020	M	 41 	932148	Medellín	Vinculación Inicial	Primer Trabajo	10	No
7737	Activo	2020-2	2020	M	 46 	1471812	Bogotá	Traslado de AFP	Porvenir	9	No
7738	Activo	2020-3	2020	F	 39 	4971806	Bogotá	Traslado de AFP	Porvenir	8	No
7739	Activo	2020-4	2020	F	 32 	6045685	Cali	Traslado de AFP	Porvenir	10	No
7740	Activo	2020-5	2020	F	 55 	2004994	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
7741	Activo	2020-6	2020	M	 54 	2822632	Barranquilla	Vinculación Inicial	Primer Trabajo	5	No
7742	Activo	2020-7	2020	M	 29 	2587350	Bogotá	Traslado de AFP	Porvenir	9	No
7743	Activo	2020-8	2020	F	 30 	5014775	Bogotá	Traslado de AFP	Porvenir	10	No
7744	Activo	2020-9	2020	F	 55 	1409066	Medellín	Vinculación Inicial	Primer Trabajo	10	No
7745	Activo	2020-10	2020	M	 18 	1324631	Barranquilla	Traslado de AFP	Porvenir	10	No
7746	Activo	2020-11	2020	M	 37 	1089810	Bucaramenga	Vinculación Inicial	Primer Trabajo	7	No
7747	Activo	2020-12	2020	F	 46 	1471812	Bogotá	Traslado de AFP	Skandia	4	No
7748	Activo	2020-1	2020	F	 61 	3281998	Cartagena	Traslado de AFP	Porvenir	7	No
7749	Activo	2020-2	2020	F	 31 	4446178	Bogotá	Traslado de AFP	Protección	6	No
7750	Activo	2020-3	2020	F	 20 	2154386	Bogotá	Traslado de AFP	Porvenir	7	No
7751	Activo	2020-4	2020	F	 66 	2303322	Bogotá	Traslado de AFP	Porvenir	10	No
7752	Activo	2020-5	2020	M	 25 	4705251	Bogotá	Traslado de AFP	Skandia	3	Si
7753	Activo	2020-6	2020	M	 18 	2438797	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
7754	Activo	2020-7	2020	F	 18 	3617706	Medellín	Traslado de AFP	Porvenir	2	No
7755	Activo	2020-8	2020	M	 27 	5863842	Bogotá	Traslado de AFP	Porvenir	7	No
7756	Activo	2020-9	2020	M	 62 	1225600	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7757	Activo	2020-10	2020	M	 18 	2625250	Barranquilla	Traslado de AFP	Porvenir	10	No
7758	Activo	2020-11	2020	F	 24 	3258304	Bogotá	Traslado de AFP	Porvenir	1	No
7759	Activo	2020-12	2020	F	 66 	3004399	Bogotá	Traslado de AFP	Porvenir	10	No
7760	Activo	2020-1	2020	M	 61 	3357497	Cali	Traslado de AFP	Skandia	10	No
7761	Activo	2020-2	2020	F	 29 	2654258	Bogotá	Traslado de AFP	Porvenir	8	No
7762	Activo	2020-3	2020	F	 18 	1324631	Barranquilla	Traslado de AFP	Porvenir	9	No
7763	Activo	2020-4	2020	F	 38 	3169515	Bogotá	Traslado de AFP	Protección	10	No
7764	Activo	2020-5	2020	M	 33 	1236960	Cali	Vinculación Inicial	Primer Trabajo	3	No
7765	Activo	2020-6	2020	M	 42 	1693325	Bogotá	Traslado de AFP	Porvenir	10	No
7766	Activo	2020-7	2020	F	 40 	2479099	Barranquilla	Traslado de AFP	Protección	8	No
7767	Activo	2020-8	2020	F	 22 	2740518	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
7768	Activo	2020-9	2020	M	 66 	1789333	Cali	Traslado de AFP	Porvenir	10	No
7769	Activo	2020-10	2020	M	 18 	2441820	Cali	Traslado de AFP	Protección	4	No
7770	Activo	2020-11	2020	M	 53 	1295195	Cartagena	Traslado de AFP	Protección	10	No
7771	Activo	2020-12	2020	M	 30 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
7772	Activo	2020-1	2020	M	 45 	1471812	Bogotá	Traslado de AFP	Porvenir	7	No
7773	Activo	2020-2	2020	F	 66 	3416811	Bogotá	Traslado de AFP	Protección	10	No
7774	Activo	2020-3	2020	M	 46 	4046376	Bogotá	Traslado de AFP	Porvenir	10	No
7775	Activo	2020-4	2020	M	 23 	3900144	Bogotá	Traslado de AFP	Protección	10	No
7776	Activo	2020-5	2020	M	 38 	863463	Cartagena	Vinculación Inicial	Primer Trabajo	10	No
7777	Activo	2020-6	2020	M	 66 	5897526	Cali	Traslado de AFP	Protección	6	No
7778	Activo	2020-7	2020	F	 25 	2243507	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7779	Activo	2020-8	2020	F	 18 	4231021	Bogotá	Traslado de AFP	Protección	3	No
7780	Activo	2020-9	2020	F	 62 	4282745	Bogotá	Traslado de AFP	Porvenir	10	No
7781	Activo	2020-10	2020	F	 55 	4235865	Bogotá	Traslado de AFP	Skandia	4	No
7782	Activo	2020-11	2020	M	 33 	1471812	Bogotá	Traslado de AFP	Porvenir	8	No
7783	Activo	2020-12	2020	M	 22 	4875995	Bogotá	Traslado de AFP	Porvenir	10	No
7784	Activo	2020-1	2020	M	 18 	3774325	Bogotá	Traslado de AFP	Porvenir	6	No
7785	Activo	2020-2	2020	F	 65 	3358526	Barranquilla	Vinculación Inicial	Primer Trabajo	8	No
7786	Activo	2020-3	2020	F	 56 	1710985	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7787	Activo	2020-4	2020	F	 53 	1471812	Bogotá	Traslado de AFP	Porvenir	6	No
7788	Activo	2020-5	2020	F	 57 	3976762	Bogotá	Traslado de AFP	Porvenir	2	No
7789	Activo	2020-6	2020	M	 38 	3620561	Barranquilla	Traslado de AFP	Porvenir	10	No
7790	Activo	2020-7	2020	M	 33 	2231636	Cali	Vinculación Inicial	Primer Trabajo	7	No
7791	Activo	2020-8	2020	F	 60 	3054140	Bogotá	Traslado de AFP	Porvenir	7	No
7792	Activo	2020-9	2020	M	 45 	3111608	Barranquilla	Traslado de AFP	Protección	4	No
7793	Activo	2020-10	2020	M	 18 	3882028	Bogotá	Traslado de AFP	Porvenir	10	No
7794	Activo	2020-11	2020	M	 57 	2187087	Cali	Vinculación Inicial	Primer Trabajo	10	No
7795	Activo	2020-12	2020	M	 36 	2866481	Bogotá	Traslado de AFP	Porvenir	7	No
7796	Activo	2020-1	2020	F	 63 	4054002	Medellín	Vinculación Inicial	Primer Trabajo	6	No
7797	Activo	2020-2	2020	F	 25 	1975918	Cartagena	Traslado de AFP	Porvenir	10	No
7798	Activo	2020-3	2020	F	 53 	3417429	Bogotá	Traslado de AFP	Porvenir	5	No
7799	Activo	2020-4	2020	F	 59 	3171178	Medellín	Traslado de AFP	Porvenir	10	No
7800	Activo	2020-5	2020	M	 43 	2038319	Bogotá	Traslado de AFP	Porvenir	10	No
7801	Activo	2020-6	2020	F	 30 	2123751	Bogotá	Traslado de AFP	Skandia	8	No
7802	Activo	2020-7	2020	F	 38 	6270709	Bogotá	Traslado de AFP	Porvenir	10	No
7803	Activo	2020-8	2020	M	 21 	2996088	Medellín	Traslado de AFP	Porvenir	7	No
7804	Activo	2020-9	2020	M	 18 	4817067	Medellín	Traslado de AFP	Protección	10	No
7805	Activo	2020-10	2020	M	 66 	1398681	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
7806	Activo	2020-11	2020	M	 43 	6180769	Bogotá	Traslado de AFP	Porvenir	10	No
7807	Activo	2020-12	2020	M	 44 	3923082	Bogotá	Traslado de AFP	Porvenir	10	Si
7808	Activo	2020-1	2020	F	 59 	1295195	Cartagena	Traslado de AFP	Porvenir	10	No
7809	Activo	2020-2	2020	F	 59 	3467968	Bogotá	Vinculación Inicial	Primer Trabajo	3	No
7810	Activo	2020-3	2020	M	 33 	4861759	Bogotá	Traslado de AFP	Protección	5	No
7811	Activo	2020-4	2020	M	 20 	2988630	Bogotá	Traslado de AFP	Porvenir	10	No
7812	Activo	2020-5	2020	M	 35 	1481174	Bogotá	Vinculación Inicial	Primer Trabajo	5	No
7813	Activo	2020-6	2020	M	 26 	3921167	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
7814	Activo	2020-7	2020	F	 18 	1471812	Bogotá	Traslado de AFP	Protección	9	No
7815	Activo	2020-8	2020	M	 37 	2334541	Barranquilla	Vinculación Inicial	Primer Trabajo	8	No
7816	Activo	2020-9	2020	F	 18 	1334306	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
7817	Activo	2020-10	2020	M	 18 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
7818	Activo	2020-11	2020	M	 36 	2163728	Bucaramenga	Traslado de AFP	Protección	10	No
7819	Activo	2020-12	2020	M	 18 	4418007	Medellín	Traslado de AFP	Porvenir	10	Si
7820	Activo	2020-1	2020	M	 66 	1723126	Bogotá	Traslado de AFP	Porvenir	6	No
7821	Activo	2020-2	2020	F	 47 	6918936	Bogotá	Traslado de AFP	Protección	7	No
7822	Activo	2020-3	2020	M	 53 	2008028	Cali	Traslado de AFP	Skandia	10	No
7823	Activo	2020-4	2020	M	 62 	3512287	Bogotá	Traslado de AFP	Porvenir	10	No
7824	Activo	2020-5	2020	M	 31 	5141163	Bogotá	Traslado de AFP	Protección	9	No
7825	Activo	2020-6	2020	M	 53 	1889085	Cali	Traslado de AFP	Skandia	10	No
7826	Activo	2020-7	2020	F	 18 	1701896	Cartagena	Traslado de AFP	Porvenir	10	No
7827	Activo	2020-8	2020	F	 30 	3282493	Bogotá	Traslado de AFP	Protección	10	No
7828	Activo	2020-9	2020	M	 18 	1815889	Bogotá	Traslado de AFP	Porvenir	5	No
7829	Activo	2020-10	2020	M	 19 	3203863	Bogotá	Traslado de AFP	Porvenir	7	No
7830	Activo	2020-11	2020	M	 45 	1471812	Bogotá	Traslado de AFP	Porvenir	10	No
7831	Activo	2020-12	2020	M	 33 	1695884	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7832	Activo	2020-1	2020	F	 34 	2845908	Bogotá	Traslado de AFP	Skandia	1	No
7833	Activo	2020-2	2020	M	 40 	1621431	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7834	Activo	2020-3	2020	M	 54 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7835	Activo	2020-4	2020	F	 18 	2207167	Bogotá	Traslado de AFP	Porvenir	10	No
7836	Activo	2020-5	2020	M	 33 	2163723	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7837	Activo	2020-6	2020	M	 40 	4655106	Bogotá	Traslado de AFP	Protección	6	No
7838	Activo	2020-7	2020	F	 32 	1176319	Bogotá	Vinculación Inicial	Primer Trabajo	5	No
7839	Activo	2020-8	2020	M	 58 	2373829	Cali	Traslado de AFP	Skandia	6	No
7840	Activo	2020-9	2020	M	 53 	2960094	Bucaramenga	Traslado de AFP	Porvenir	5	No
7841	Activo	2020-10	2020	M	 18 	2470004	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7842	Activo	2020-11	2020	M	 23 	2677285	Bogotá	Vinculación Inicial	Primer Trabajo	9	No
7843	Activo	2020-12	2020	F	 18 	3193824	Cali	Traslado de AFP	Protección	10	No
7844	Activo	2020-1	2020	F	 57 	2907989	Bogotá	Traslado de AFP	Skandia	5	No
7845	Activo	2020-2	2020	F	 37 	2562604	Medellín	Vinculación Inicial	Primer Trabajo	5	No
7846	Activo	2020-3	2020	M	 34 	4672956	Bogotá	Traslado de AFP	Protección	1	No
7847	Activo	2020-4	2020	M	 57 	6448960	Bucaramenga	Traslado de AFP	Protección	10	No
7848	Activo	2020-5	2020	F	 37 	1471812	Bogotá	Traslado de AFP	Porvenir	6	No
7849	Activo	2020-6	2020	F	 47 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	5	No
7850	Activo	2020-7	2020	F	 32 	1717493	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7851	Activo	2020-8	2020	M	 18 	3331583	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7852	Activo	2020-9	2020	M	 41 	4387740	Cartagena	Traslado de AFP	Protección	9	No
7853	Activo	2020-10	2020	M	 48 	883087	Barranquilla	Vinculación Inicial	Primer Trabajo	10	Si
7854	Activo	2020-11	2020	M	 53 	1924590	Bogotá	Traslado de AFP	Protección	10	Si
7855	Activo	2020-12	2020	F	 66 	2266836	Bucaramenga	Vinculación Inicial	Primer Trabajo	10	No
7856	Activo	2020-1	2020	M	 42 	2810939	Bogotá	Traslado de AFP	Porvenir	7	No
7857	Activo	2020-2	2020	M	 35 	1425851	Medellín	Vinculación Inicial	Primer Trabajo	10	No
7858	Activo	2020-3	2020	F	 57 	2773176	Medellín	Traslado de AFP	Protección	5	Si
7859	Activo	2020-4	2020	F	 32 	1948007	Barranquilla	Traslado de AFP	Protección	5	No
7860	Activo	2020-5	2020	M	 34 	1518161	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7861	Activo	2020-6	2020	F	 37 	1471812	Bogotá	Traslado de AFP	Porvenir	10	No
7862	Activo	2020-7	2020	M	 66 	3131697	Cali	Traslado de AFP	Porvenir	10	No
7863	Activo	2020-8	2020	F	 38 	2275878	Bogotá	Traslado de AFP	Protección	7	No
7864	Activo	2020-9	2020	F	 50 	5042826	Bogotá	Traslado de AFP	Porvenir	10	No
7865	Activo	2020-10	2020	M	 32 	5544852	Cali	Traslado de AFP	Skandia	1	No
7866	Activo	2020-11	2020	M	 66 	2800749	Bogotá	Traslado de AFP	Porvenir	9	No
7867	Activo	2020-12	2020	F	 28 	1295195	Cartagena	Traslado de AFP	Porvenir	10	No
7868	Activo	2020-1	2020	F	 42 	1881013	Bogotá	Traslado de AFP	Skandia	10	No
7869	Activo	2020-2	2020	M	 42 	3768729	Barranquilla	Traslado de AFP	Porvenir	9	No
7870	Activo	2020-3	2020	M	 18 	5454637	Bogotá	Traslado de AFP	Skandia	5	No
7871	Activo	2020-4	2020	M	 66 	2371252	Cartagena	Vinculación Inicial	Primer Trabajo	5	No
7872	Activo	2020-5	2020	F	 27 	1471812	Bogotá	Traslado de AFP	Porvenir	10	No
7873	Activo	2020-6	2020	M	 18 	1839427	Barranquilla	Traslado de AFP	Porvenir	10	No
7874	Activo	2020-7	2020	M	 18 	4223034	Bogotá	Traslado de AFP	Porvenir	10	No
7875	Activo	2020-8	2020	F	 48 	1076944	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7876	Activo	2020-9	2020	M	 44 	2394931	Bogotá	Traslado de AFP	Porvenir	10	No
7877	Activo	2020-10	2020	F	 54 	2670135	Bogotá	Traslado de AFP	Porvenir	9	No
7878	Activo	2020-11	2020	F	 63 	3552458	Bogotá	Traslado de AFP	Protección	10	Si
7879	Activo	2020-12	2020	F	 38 	5110743	Medellín	Traslado de AFP	Porvenir	5	No
7880	Activo	2020-1	2020	M	 52 	8978088	Bogotá	Traslado de AFP	Protección	10	No
7881	Activo	2020-2	2020	M	 18 	3769245	Bogotá	Traslado de AFP	Protección	10	No
7882	Activo	2020-3	2020	F	 18 	3260092	Bogotá	Traslado de AFP	Skandia	10	No
7883	Activo	2020-4	2020	F	 43 	2143617	Medellín	Traslado de AFP	Porvenir	10	No
7884	Activo	2020-5	2020	F	 52 	1471812	Bogotá	Traslado de AFP	Porvenir	8	No
7885	Activo	2020-6	2020	M	 39 	1354067	Cali	Traslado de AFP	Porvenir	6	No
7886	Activo	2020-7	2020	M	 37 	4644239	Bogotá	Traslado de AFP	Porvenir	10	No
7887	Activo	2020-8	2020	F	 66 	2919878	Cartagena	Traslado de AFP	Porvenir	1	No
7888	Activo	2020-9	2020	M	 43 	2958362	Medellín	Traslado de AFP	Porvenir	4	No
7889	Activo	2020-10	2020	M	 38 	2247813	Barranquilla	Traslado de AFP	Porvenir	10	No
7890	Activo	2020-11	2020	M	 66 	4750499	Cali	Traslado de AFP	Porvenir	10	No
7891	Activo	2020-12	2020	M	 18 	1471812	Bogotá	Traslado de AFP	Protección	3	No
7892	Activo	2020-1	2020	M	 60 	3194317	Bogotá	Traslado de AFP	Protección	10	No
7893	Activo	2020-2	2020	M	 22 	1471812	Bogotá	Traslado de AFP	Porvenir	3	No
7894	Activo	2020-3	2020	M	 36 	2593718	Cali	Traslado de AFP	Porvenir	10	No
7895	Activo	2020-4	2020	F	 53 	4317347	Medellín	Traslado de AFP	Porvenir	10	No
7896	Activo	2020-5	2020	M	 18 	4671394	Bogotá	Traslado de AFP	Porvenir	10	Si
7897	Activo	2020-6	2020	F	 33 	4743097	Cali	Traslado de AFP	Porvenir	10	No
7898	Activo	2020-7	2020	M	 35 	4324433	Bogotá	Traslado de AFP	Protección	10	No
7899	Activo	2020-8	2020	M	 54 	2649815	Barranquilla	Traslado de AFP	Porvenir	6	No
7900	Activo	2020-9	2020	M	 29 	1504208	Bogotá	Traslado de AFP	Protección	7	No
7901	Activo	2020-10	2020	F	 33 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7902	Activo	2020-11	2020	F	 18 	1684195	Bogotá	Traslado de AFP	Porvenir	9	No
7903	Activo	2020-12	2020	F	 48 	2138260	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
7904	Activo	2020-1	2020	M	 34 	4943982	Bogotá	Traslado de AFP	Porvenir	2	No
7905	Activo	2020-2	2020	F	 25 	3389675	Bogotá	Traslado de AFP	Protección	9	No
7906	Activo	2020-3	2020	M	 38 	923671	Cali	Vinculación Inicial	Primer Trabajo	10	No
7907	Activo	2020-4	2020	F	 39 	4143661	Cali	Traslado de AFP	Porvenir	10	No
7908	Activo	2020-5	2020	M	 33 	1681182	Cartagena	Traslado de AFP	Porvenir	10	No
7909	Activo	2020-6	2020	M	 27 	2471855	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7910	Activo	2020-7	2020	M	 42 	3802043	Bogotá	Traslado de AFP	Protección	6	No
7911	Activo	2020-8	2020	F	 18 	1834186	Bogotá	Traslado de AFP	Porvenir	10	No
7912	Activo	2020-9	2020	M	 55 	1373670	Cali	Traslado de AFP	Porvenir	10	No
7913	Activo	2020-10	2020	F	 66 	5171927	Bogotá	Traslado de AFP	Protección	10	No
7914	Activo	2020-11	2020	M	 29 	3171202	Bogotá	Traslado de AFP	Porvenir	7	No
7915	Activo	2020-12	2020	F	 18 	2675719	Medellín	Traslado de AFP	Porvenir	3	No
7916	Activo	2020-1	2020	M	 19 	1594507	Barranquilla	Traslado de AFP	Porvenir	5	No
7917	Activo	2020-2	2020	M	 66 	5331618	Bogotá	Traslado de AFP	Protección	10	No
7918	Activo	2020-3	2020	M	 18 	1471812	Bogotá	Traslado de AFP	Skandia	10	No
7919	Activo	2020-4	2020	F	 22 	2118281	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7920	Activo	2020-5	2020	F	 66 	3422217	Bogotá	Traslado de AFP	Porvenir	10	No
7921	Activo	2020-6	2020	F	 18 	2353371	Barranquilla	Traslado de AFP	Porvenir	4	No
7922	Activo	2020-7	2020	M	 31 	2059922	Bogotá	Traslado de AFP	Porvenir	7	No
7923	Activo	2020-8	2020	F	 36 	2921044	Bogotá	Traslado de AFP	Porvenir	6	No
7924	Activo	2020-9	2020	M	 66 	1766251	Medellín	Traslado de AFP	Porvenir	10	No
7925	Activo	2020-10	2020	F	 18 	3348144	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7926	Activo	2020-11	2020	M	 23 	3271014	Bogotá	Traslado de AFP	Porvenir	3	Si
7927	Activo	2020-12	2020	M	 32 	2960648	Cali	Traslado de AFP	Porvenir	10	No
7928	Activo	2020-1	2020	F	 66 	5461303	Bogotá	Traslado de AFP	Porvenir	6	No
7929	Activo	2020-2	2020	F	 27 	2339831	Bogotá	Traslado de AFP	Porvenir	8	No
7930	Activo	2020-3	2020	M	 24 	1000346	Cartagena	Vinculación Inicial	Primer Trabajo	10	No
7931	Activo	2020-4	2020	F	 22 	3357408	Bogotá	Traslado de AFP	Porvenir	9	No
7932	Activo	2020-5	2020	M	 51 	4468386	Medellín	Traslado de AFP	Skandia	10	No
7933	Activo	2020-6	2020	M	 28 	2507672	Bogotá	Vinculación Inicial	Primer Trabajo	5	No
7934	Activo	2020-7	2020	M	 43 	2831921	Barranquilla	Traslado de AFP	Porvenir	10	No
7935	Activo	2020-8	2020	M	 31 	2891677	Bogotá	Traslado de AFP	Porvenir	10	No
7936	Activo	2020-9	2020	F	 18 	3322803	Bucaramenga	Traslado de AFP	Skandia	6	No
7937	Activo	2020-10	2020	M	 66 	1984349	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
7938	Activo	2020-11	2020	M	 38 	1629194	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
7939	Activo	2020-12	2020	F	 18 	6510112	Bogotá	Traslado de AFP	Protección	10	No
7940	Activo	2020-1	2020	F	 18 	4087317	Bogotá	Traslado de AFP	Porvenir	7	No
7941	Activo	2020-2	2020	M	 18 	5716635	Bogotá	Traslado de AFP	Porvenir	6	Si
7942	Activo	2020-3	2020	F	 37 	2418905	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
7943	Activo	2020-4	2020	M	 21 	853651	Bucaramenga	Vinculación Inicial	Primer Trabajo	10	No
7944	Activo	2020-5	2020	M	 31 	3707161	Bogotá	Traslado de AFP	Porvenir	4	No
7945	Activo	2020-6	2020	F	 18 	2725339	Bucaramenga	Traslado de AFP	Porvenir	9	No
7946	Activo	2020-7	2020	M	 33 	4099853	Bogotá	Traslado de AFP	Porvenir	9	No
7947	Activo	2020-8	2020	M	 39 	5011619	Bogotá	Traslado de AFP	Porvenir	7	No
7948	Activo	2020-9	2020	M	 39 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
7949	Activo	2020-10	2020	M	 18 	3573245	Bogotá	Traslado de AFP	Protección	9	No
7950	Activo	2020-11	2020	F	 29 	4037645	Cali	Traslado de AFP	Protección	8	No
7951	Activo	2020-12	2020	M	 66 	1324631	Barranquilla	Traslado de AFP	Porvenir	8	No
7952	Activo	2020-1	2020	F	 49 	5208163	Bogotá	Traslado de AFP	Porvenir	1	No
7953	Activo	2020-2	2020	M	 18 	1471812	Bogotá	Traslado de AFP	Porvenir	10	Si
7954	Activo	2020-3	2020	M	 35 	981208	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
7955	Activo	2020-4	2020	F	 59 	2481654	Bogotá	Traslado de AFP	Porvenir	5	No
